出願期限自一月十五日至三月七日試験科目代数・化学（無機）試験期日三月十二十三十四日募集人員約百三十名試験場本校及岐阜市公会堂詳細ハ郵券封入本校宛照会セラレタシ,,,,109.0×39.0cm,po001850,,,,,,
出願期限自一月十五日至三月六日試験期日三月十二十三日試験科目数学（代数）・語学（英文和訳）・化学（無機）募集人員約百三十名試験場本校及岐阜市公会堂詳細ハ郵券封入本校宛照会スベシ,,,,107.0×37.5cm,po001855,,,,,,
来れ！独学を志す青少年入場無料日時七月九日（午後六時）会場真砂町日魯会社講堂主催早稲田同攻会函館支部後援早稲田大学出版部,,,,107.0×37.5cm,po001856,,,,,,
来れ！独学を志す青少年入場無料日時九月一日午後六時会場共愛会館主催早稲田大学校外教育部早稲田大学出版部,,,,107.0×38.0cm,po001858,,,,,,
無線技術部通信部夜間部ヲ併有スル本邦唯一ノ認可学校入学資格高等科中四修了速成科中三修了普通科尋卒以上第二校舎東京板橋建設地上井草東京市本郷区お茶の水元町電話小石川（八五）二九三二．五九〇一．七〇四三番,,,,78.0×36.0cm,po001861,,,,,,
給費生募集高等商業科貿易科法学科機械工学科電気工学科工業経営科試験場及期日横浜、名古屋、広島（十二月廿四、五日）京都福岡（十二月廿六、七日）給費金額年額金三百円以内横浜市六角橋採用人員約二十名（詳細ハ給費生ト明記三銭切手封入照会ノコト）,,,,109.0×38.5cm,po001862,,,,,,
高等商業科貿易科法学科給費金額第一種年額金壱百円以内第二種年額金三百円以内募集人員三十名試験地及期日名古屋、広島（昭和十年一月四、五日）横浜、京都、福岡、（昭和十年一月六、七日）詳細ハ郵券二銭封入本会宛照合ノ事横浜専門学校奨学会（横浜市六角橋）,,,,91.0×38.5cm,po001864,,,,,,
生徒募集働きつヽ学べる商業科技芸科（本科…高小卒…250名研究科…本科又ハ高女卒…一〇〇名専修科…尋卒以上…一〇〇名タイプライター科…本科高女卒…二〇名施設完備学費僅少晝夜授業函館女子高等小学校内電話二八二八番出願期日二月一日ヨリ三月末日マデ,,,,80.0×55.0cm,po001866,,,,,,
Boys!BeAmbitious!海洋制覇海国日本に水産立国躍進日本に水産教育海の宝庫吾等を招く輝く希望と吾等が抱負集る学徒吾等が学園昭和十三年度学生募集募集要項一、募集人員漁■科約三十名製造学科約三十名養殖学科約二十名一、出願期日無試験検定自一月二十日至二月五日試験検定自一月二十日至三月五日一、試験期日三月十七日、三月十八日一、試験場本校・札幌・東京・神戸・福岡詳細は本校に照会のこと（三銭切手封入）,,,,55.0×39.5cm,po001867,,,,,,
東京九段高等科漢文科高等教員試験検定ノ資格アリ本科漢文科中等教員無試験検定ノ資格アリ（更ニ修身、国語ノ資格増加申請中）国体精神明徴東洋文化専攻支那語必修満洲支那進出至便詳細ハ郵券封入照会,,,,53.5×37.0cm,po001869,,,,,,
生徒募集高等学部英文科社会事業科高等商業部第一部（晝）第二部（夜）試験地東京大阪東京・芝・白金,,,,53.0×38.0cm,po001870,,,,,,
一、採用人員約二十名（高等商業科、貿易科、法学科）一、給費金額年額金三百円以内一、試験場及期日名古屋、広島（一月四、五日）横浜、京都、福岡（一月六、七日）横浜専門学校横浜市六角橋（詳細ハ給費生ト明記三銭切手封入照会ノコト）,,,,55.0×38.5cm,po001871,,,,,,
願書提出期限昭和十三年一月十五日検査期日昭和十三年二月日検査場所函館市公会堂詳細ニ付テハ市（区）役所町村役場ニ問合スコト海軍省,,,,54.5×38.0cm,po001872,,,,,,
同志社大学予科二年制（中等学校卒業者）二五〇名三年制（中学四年修了者）一〇〇名入学願書〆切（二年制四月三日三年制四月八日入学試験期日（二年制四月四、五日三年制四月九、十日入学案内書申込次第送付（京都市上京区今出川烏丸東）,,,,52.5×37.5cm,po001873,,,,,,
,,,,61.0×45.0cm,po001874,,,,,,
護れ海国願書提出期日昭和十二年一月十五日検査期日昭和十二年二月八日検査場所函館市元町公会堂詳細ニ付テハ市（区）役所町村役場ニ問合スコト海軍省,,,,54.0×38.0cm,po001901,,,,,,
東京高等農林学校元東京帝国大学農学部実科募集人員農学科約四十名林学科約三十五名獣医学科約三十名願書受付期間無試験検定自告示ノ日至一月末日試験検定自告示ノ日至二月末日入学考査学力検定数学（代数、幾何、三角）動物学、植物学英語（英文和訳）口頭試問身体検査考査場所東京本校福岡九州帝国大学法文学部福島福島高等商業学校考査期日昭和十一年三月十九日、二十日二十二日入学関係書類、入学出願手続其他詳細ハ郵券二銭相添ヘ本校庶務教務課ニ照合ノコト,,,,53.0×38.0cm,po001902,,,,,,
皇学儒学専攻九段坂上靖国神社側東京市麹町区富士見町一ノ七特徴国體精神涵養、国家的人材養成、学力充実支那語必修、満洲、支那進出捷徑特典文部省無試験検定試験アリ（高等科ハ漢文科高等教員本科ハ仝中等教員徴集延期、高等科廿七歳、本科廿五歳迄高等文官試験予備試験免除（本科卒業者）入学資格人員高等科高等専門学校漢文科卒業、及漢文科中等教員有資格者、四十歳前後迄約四十名本科中学師範卒業、小学校教員（除尋准）及専検合格者、三十歳前後迄約八十名願書試験科目一月十日ヨリ三月廿日（内地外ハ二月末日）迄受付、試験ハ三月廿三、廿四日国文解釈（文法ヲ含ム）漢文解釈、作文（高等科ハ漢文、本科ハ文語体■名交リ文口頭試問、体格検査詳細ハ郵券封入照会,,,,48.5×34.5cm,po001903,,,,,,
御国寺経営公認音羽洋裁女学院本科一ヶ年裁断科六ヶ月速成科六ヶ月晝・夜間部入学資格高女卒業程度申込次第規則書進呈東京市小石川区音羽電話大塚五六三三番,,,,80.0×35.0cm,po001904,,,,,,
皇学儒学専攻（国語支那語兼修）九段坂上靖国神社側東京市麹町区富士見町一ノ七特徴国體精神涵養、国家的人材養成、学力充実満洲支那進出至便特典文部省無試験検定試験（高等科ハ漢文科高等教員本科ハ仝中等教員徴集延期、高等科廿七歳、本科廿五歳迄高等文官試験予備試験免除（本科卒業者）入学資格人員高等科高等専門学校漢文科卒業、及漢文科中等教員有資格者、四十歳前後迄約四十名本科中学師範卒業、小学校教員（除尋准）及専検合格者、三十歳前後迄約八十名願書試験科目一月十日ヨリ三月三十一日迄受付、試験ハ四月五、六日国文解釈（文法ヲ含ム）漢文解釈、作文（高等科ハ漢文、本科ハ文語体■名交リ文口頭試問、体格検査詳細ハ郵券封入照会,,,,48.0×34.5cm,po001905,,,,,,
昭和十二年度航空機機関生募集修業二箇年学費ハ官費〆切昭和十二年三月十五日マデ逓信賞航空局東京市麹町区大手町,,,,54.0×37.5cm,po001906,,,,,,
京都女子高等専門学校京都市東山七條特典本科卒業生は下記の通各科共無試験ニテ中東教員免許状を受く家事科…家事技芸科…裁縫国文科…国語英文科…英語募集人員予科（国文科…約40名英文科…30名（修業年限一ヶ年）本科（家事科…50名技芸科…50名国文科…30名英文科…30名（修業年限三ヶ年出願資格予科（国文科英文科）四年制高女卒業者本科（家事科技芸科国文科英文科）五年生高女卒業者本校予科卒業者願書受付1月20日より3月20日まで入学許可税額中の成績詮衡によりて許否を決し学科試験を行はず。,,,,52.0×37.5cm,po001907,,,,,,
修業年限三ヶ年募集人員約九十名試験科目数学化学物理学外国語試験期日三月十五日ヨリ同十七日マデ試験場本校入学資格一、中学校卒業者一、専門学校入学者検定規程第十一條一、専門学校入学者検定規程ニ依ル試験検定合格者出願期間昭和十二年二月一日二月二十八日マデ詳細ハ本校宛ニ承合アリタシ,,,,54.0×36.5cm,po001908,,,,,,
新興躍進セル募集人員約一五〇名,,,,53.0×38.0cm,po001909,,,,,,
昭和十二年度募集人員農学科約四十名林学科約三十五名獣医学科約三十名出願期間試験検定志願者一月十日ヨリ三月十日マデ一月十日ヨリ一月末日マデ試験地東京（本校）試験期日三月二十三日二十四日二十五日二十六日試験学科目数学（代数、平面幾何）英語（英文和訳）動物学、植物学詳細ハ本校入学案内ニアリ郵券二銭封入本校（東京府下府中町）へ照会アレ,,,,66.5×35.5cm,po001910,,,,,,
新宿高等予備校個性尊重の教育系統的の受験準備校長陸軍騎兵少佐蔵田判爾東京市淀橋区百人町二丁目電話四谷（35）四七六六番省線大久保駅下車午前高等受験科夜間高等受験科高等受験作文科陸軍幼年学校添削会陸士・海兵・受験料陸軍幼年学校受験料物理学科寺子屋式個人科（男女部）,,,,78.0×35.0cm,po001911,,,,,,
巣鴨高等商業学校学校長文学博士遠藤隆吉実業学校令及専門学校令ニヨリ設立セラレ且高等学校高等科同等以上ノ資格ノ指定アリ卒業生ハ中等教員無試験検定幹部候補生計理士予備試験免除大学本科入学ノ資格アリ第二部ハ夜間授業ニテ昼間第一部）ト同資格ノ特点アリ（幹部候補生ヲ除ク）募集人員第一部（昼間）第二部（夜間）各百名出願期日自二月一日至三月三十一日試験期日学科試験・四月三日（祭日）口頭試問・四月五日（月曜）試験場東京本校東京市豊嶋区・西巣鴨・二丁目市電省線大塚下車電話（大塚）（86）三二九〇,,,,76.0×34.5cm,po001912,,,,,,
立教大学東京市豊嶋区池袋予科一年文科（約四十名募集人員商科（約一百六十名試験科目国語英語試験期日四月五日（月）六日（火）出願期限三月三十一日入学案内郵券不要（申込ハガキノ事）,,,,71.0×34.5cm,po001913,,,,,,
立教大学東京市豊嶋区池袋電話大塚四〇四一二二三予科一年文科（約八十名募集人員商科（約一百二十名試験科目国語英語試験期日四月六日（月）七日（火）出願期限三月三十一日入学案内郵券不要（申込ハガキノ事）,,,,71.0×34.5cm,po001914,,,,,,
海軍少年航空兵志望案内海軍少年航空兵の進路■科練習皇（少年航空兵）は卒業後間もなく三等航空兵曹に昇進し爾後累進して高等武官に任ぜられる。就学修学期間約三年四ヶ月で此の間に概ね中等学校程度の学科と一般軍事学及飛行術の教育を受けて飛行機の操縦者又は偵察者となる。学資全部官費である。外に階級相当の手当を受く。志願者資格年齢十五歳以上十八歳未満（大正八年十二月三日より大正十一年十二月二日まで）出生の者）身体強健にして何等の故障なく且視力は一、二以上なること学力高等小学二年修業程度の学力あること。志願の手続検査は志願兵検査と同時に一月上旬から三月下旬まで各地で行はれる志願の手続等は市（区）町村役場に行って承知すること。入隊六月一日横須賀海軍航空隊に入り即日兵籍に編入せられる。入隊前後の不審の点があれば横須賀海軍航空隊予科練習部に問合はせばよい。,,,,54.0×38.0cm,po001915,,,,,,
